brand,model,price,gender,url,image_position,image_id,prompt
roa,off-white & orange rozes sneakers,625,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F128001_1.jpg",1,11203331581000771960,These are shoes for women from brand roa model off-white & orange rozes sneakers. Item price is 625 dollars.
roa,khaki rozes sneakers,625,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F128003_1.jpg",1,16144190298563648718,These are shoes for women from brand roa model khaki rozes sneakers. Item price is 625 dollars.
roa,black rozes sneakers,625,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F128002_1.jpg",1,2693236428788370514,These are shoes for women from brand roa model black rozes sneakers. Item price is 625 dollars.
roa,black neal sneakers,440,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F128005_1.jpg",1,268493038790816973,These are shoes for women from brand roa model black neal sneakers. Item price is 440 dollars.
roa,beige neal sneakers,440,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F128004_1.jpg",1,11514277708457663901,These are shoes for women from brand roa model beige neal sneakers. Item price is 440 dollars.
roa,gray lhakpa sneakers,675,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F128009_1.jpg",1,5298468737459607109,These are shoes for women from brand roa model gray lhakpa sneakers. Item price is 675 dollars.
roa,brown lhakpa sneakers,635,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F128008_1.jpg",1,16495461446779981250,These are shoes for women from brand roa model brown lhakpa sneakers. Item price is 635 dollars.
roa,beige katharina sneakers,625,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F128014_1.jpg",1,17910752251365942226,These are shoes for women from brand roa model beige katharina sneakers. Item price is 625 dollars.
roa,black katharina sneakers,610,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241204F128010_1.jpg",1,4246115592656131290,These are shoes for women from brand roa model black katharina sneakers. Item price is 610 dollars.
lanvin,white clay sneakers,825,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241254F128019_1.jpg",1,16313251092677773956,These are shoes for women from brand lanvin model white clay sneakers. Item price is 825 dollars.
reebok classics,white club c extra sneakers,185,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241749F128015_1.jpg",1,18296009940140045817,These are shoes for women from brand reebok classics model white club c extra sneakers. Item price is 185 dollars.
versace,black decollete t.110 heels,1950,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241404F122011_1.jpg",1,3603270312011720216,These are shoes for women from brand versace model black decollete t.110 heels. Item price is 1950 dollars.
versace,white 'la medusa' heels,1230,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241404F122000_1.jpg",1,7758146095278487186,These are shoes for women from brand versace model white 'la medusa' heels. Item price is 1230 dollars.
toteme,black 'the mid heel elastic slingback' heels,750,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241771F122005_1.jpg",1,12693653907627095068,These are shoes for women from brand toteme model black 'the mid heel elastic slingback' heels. Item price is 750 dollars.
victoria beckham,black 75mm slingback heels,1095,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241784F122000_1.jpg",1,15387557286702631340,These are shoes for women from brand victoria beckham model black 75mm slingback heels. Item price is 1095 dollars.
versace,black medusa '95 ankle boots,1885,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241404F113001_1.jpg",1,4997395514939782245,These are shoes for women from brand versace model black medusa '95 ankle boots. Item price is 1885 dollars.
ambush,black rubber boots,595,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241820F113000_1.jpg",1,15072733060734983397,These are shoes for women from brand ambush model black rubber boots. Item price is 595 dollars.
gucci,brown & beige gg sneakers,1155,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232451F128004_1.jpg",1,15654174465100834878,These are shoes for women from brand gucci model brown & beige gg sneakers. Item price is 1155 dollars.
gucci,tan interlocking g sandals,1570,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/231451F125009_1.jpg",1,8827505228340611419,These are shoes for women from brand gucci model tan interlocking g sandals. Item price is 1570 dollars.
gucci,off-white horsebit heeled sandals,1190,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/222451F125016_1.jpg",1,10037745624473774779,These are shoes for women from brand gucci model off-white horsebit heeled sandals. Item price is 1190 dollars.
gucci,beige interlocking g slides,770,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/231451F124005_1.jpg",1,12195372200855162060,These are shoes for women from brand gucci model beige interlocking g slides. Item price is 770 dollars.
gucci,black horsebit slippers,1040,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232451F121004_1.jpg",1,7917205046252484287,These are shoes for women from brand gucci model black horsebit slippers. Item price is 1040 dollars.
gucci,beige crystal gg sandals,1300,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/222451F124017_1.jpg",1,10314409055674395244,These are shoes for women from brand gucci model beige crystal gg sandals. Item price is 1300 dollars.
gucci,black crystal gg sandals,1300,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/222451F124018_1.jpg",1,460385196555403740,These are shoes for women from brand gucci model black crystal gg sandals. Item price is 1300 dollars.
gucci,black gg quilted boots,1980,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/231451F113010_1.jpg",1,5867971144659730138,These are shoes for women from brand gucci model black gg quilted boots. Item price is 1980 dollars.
gucci,black horsebit interlocking g loafers,1330,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232451F121005_1.jpg",1,18356596396813741485,These are shoes for women from brand gucci model black horsebit interlocking g loafers. Item price is 1330 dollars.
gucci,white & beige gg sneakers,1250,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/231451F128000_1.jpg",1,17115229355518506840,These are shoes for women from brand gucci model white & beige gg sneakers. Item price is 1250 dollars.
gucci,pink interlocking g cutout sandals,770,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/231451F124017_1.jpg",1,10637355595867079010,These are shoes for women from brand gucci model pink interlocking g cutout sandals. Item price is 770 dollars.
gucci,brown interlocking g flat sandals,845,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/231451F124000_1.jpg",1,9731261627707797621,These are shoes for women from brand gucci model brown interlocking g flat sandals. Item price is 845 dollars.
gucci,black interlocking g flat sandals,935,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/222451F124016_1.jpg",1,14105138996139538242,These are shoes for women from brand gucci model black interlocking g flat sandals. Item price is 935 dollars.
alaïa,black vented boots,2560,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232483F115000_1.jpg",1,17961457102441499927,These are shoes for women from brand alaïa model black vented boots. Item price is 2560 dollars.
isabel marant,black leila boots,1555,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232600F115007_1.jpg",1,15373187250468164339,These are shoes for women from brand isabel marant model black leila boots. Item price is 1555 dollars.
khaite,brown 'the marfa' boots,1960,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232914F115005_1.jpg",1,10769402808480167835,These are shoes for women from brand khaite model brown 'the marfa' boots. Item price is 1960 dollars.
alaïa,black 'la cage' boots,2280,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232483F114000_1.jpg",1,14588857870529765474,These are shoes for women from brand alaïa model black 'la cage' boots. Item price is 2280 dollars.
alaïa,black 'la cage' heels,2850,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232483F122007_1.jpg",1,2733735233850426914,These are shoes for women from brand alaïa model black 'la cage' heels. Item price is 2850 dollars.
alaïa,black heart mules,1275,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232483F122005_1.jpg",1,17862872811000568303,These are shoes for women from brand alaïa model black heart mules. Item price is 1275 dollars.
isabel marant,gray balskee sneakers,800,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232600F127005_1.jpg",1,1794761200709797146,These are shoes for women from brand isabel marant model gray balskee sneakers. Item price is 800 dollars.
isabel marant,off-white austen sneakers,485,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232600F127000_1.jpg",1,16998745108914913178,These are shoes for women from brand isabel marant model off-white austen sneakers. Item price is 485 dollars.
isabel marant,white emree sneakers,595,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232600F128000_1.jpg",1,6300561036669020395,These are shoes for women from brand isabel marant model white emree sneakers. Item price is 595 dollars.
isabel marant,gray oney sneakers,660,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232600F128004_1.jpg",1,12078018428640344401,These are shoes for women from brand isabel marant model gray oney sneakers. Item price is 660 dollars.
isabel marant,off-white austen sneakers,395,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232600F128015_1.jpg",1,7390841664093731783,These are shoes for women from brand isabel marant model off-white austen sneakers. Item price is 395 dollars.
isabel marant,black austen sneakers,400,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232600F128016_1.jpg",1,12524099864995490534,These are shoes for women from brand isabel marant model black austen sneakers. Item price is 400 dollars.
new balance,white 550 sneakers,215,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232402F128104_1.jpg",1,4664052770206297980,These are shoes for women from brand new balance model white 550 sneakers. Item price is 215 dollars.
new balance,white & green ct302 sneakers,165,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232402F128149_1.jpg",1,3443936407032848986,These are shoes for women from brand new balance model white & green ct302 sneakers. Item price is 165 dollars.
adidas originals,burgundy gazelle sneakers,280,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232751F128028_1.jpg",1,13174532018038325196,These are shoes for women from brand adidas originals model burgundy gazelle sneakers. Item price is 280 dollars.
manolo blahnik,black plinianu boots,1875,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232140F113001_1.jpg",1,18075609925544612368,These are shoes for women from brand manolo blahnik model black plinianu boots. Item price is 1875 dollars.
manolo blahnik,black vedada heeled sandals,1875,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232140F125001_1.jpg",1,14286043589833914816,These are shoes for women from brand manolo blahnik model black vedada heeled sandals. Item price is 1875 dollars.
manolo blahnik,gold bb heels,890,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232140F122010_1.jpg",1,12349854078768875469,These are shoes for women from brand manolo blahnik model gold bb heels. Item price is 890 dollars.
manolo blahnik,bronze susa heeled sandals,1040,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232140F125006_1.jpg",1,3855900309267088151,These are shoes for women from brand manolo blahnik model bronze susa heeled sandals. Item price is 1040 dollars.
manolo blahnik,bronze susa sandals,1000,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232140F124002_1.jpg",1,997863724940280272,These are shoes for women from brand manolo blahnik model bronze susa sandals. Item price is 1000 dollars.
the north face,pink thermoball traction v loafers,115,women,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232802F121013_1.jpg",1,2536004730937110972,These are shoes for women from brand the north face model pink thermoball traction v loafers. Item price is 115 dollars.
